,Text,cleaned_text,cleaned_text_final,Topic
2596,"This came out much redder than advertized. I have naturally dark brown hair and I haven't used hair dye in over 6 years, so I thought that the dye would turn my hair a sortof lighter brown like the box advertised on the side. However, my hair is darker and has a deep red (almost purple) hue to it. I dislike it!! Also, this isn't as easy to apply as the video adverts say it is - luckily my roomate was a willing participant. I am giving it two stars due to the misadvertising of the color and the difficulty of application. I should have chosen another color.","['came', 'much', 'redder', 'advertized', 'naturally', 'dark', 'brown', 'hair', 'havent', 'used', 'hair', 'dye', 'year', 'thought', 'dye', 'would', 'turn', 'hair', 'sortof', 'lighter', 'brown', 'like', 'box', 'advertised', 'side', 'however', 'hair', 'darker', 'deep', 'red', 'almost', 'purple', 'hue', 'dislike', 'also', 'isnt', 'easy', 'apply', 'video', 'advert', 'say', 'luckily', 'roomate', 'willing', 'participant', 'giving', 'two', 'star', 'due', 'misadvertising', 'color', 'difficulty', 'application', 'chosen', 'another', 'color']","['come', 'much', 'red', 'advertize', 'naturally', 'dark', 'brown', 'hair', 'havent', 'use', 'hair', 'dye', 'year', 'think', 'dye', 'would', 'turn', 'hair', 'sortof', 'lighter', 'brown', 'like', 'box', 'advertise', 'side', 'however', 'hair', 'darker', 'deep', 'red', 'almost', 'purple', 'hue', 'dislike', 'also', 'isnt', 'easy', 'apply', 'video', 'advert', 'say', 'luckily', 'roomate', 'willing', 'participant', 'give', 'two', 'star', 'due', 'misadvertising', 'color', 'difficulty', 'application', 'choose', 'another', 'color']",2
2597,"I liked the Basis Sensitive Skin bar soap because it's non-drying, unlike many others I've tried before. It rinses clean and is mild enough to use anytime. It felt very creamy, almost like lotion, but it wasn't greasy. I would recommend it to anyone with sensitive skin.","['liked', 'basis', 'sensitive', 'skin', 'bar', 'soap', 'nondrying', 'unlike', 'many', 'others', 'ive', 'tried', 'rinse', 'clean', 'mild', 'enough', 'use', 'anytime', 'felt', 'creamy', 'almost', 'like', 'lotion', 'wasnt', 'greasy', 'would', 'recommend', 'anyone', 'sensitive', 'skin']","['liked', 'basis', 'sensitive', 'skin', 'bar', 'soap', 'nondrying', 'unlike', 'many', 'others', 'ive', 'try', 'rinse', 'clean', 'mild', 'enough', 'use', 'anytime', 'felt', 'creamy', 'almost', 'like', 'lotion', 'wasnt', 'greasy', 'would', 'recommend', 'anyone', 'sensitive', 'skin']",2
2598,My son loves this toy. He also got a real bike and is loving riding it even more. Very smart idea for a game.,"['son', 'love', 'toy', 'also', 'got', 'real', 'bike', 'loving', 'riding', 'even', 'smart', 'idea', 'game']","['son', 'love', 'toy', 'also', 'get', 'real', 'bike', 'love', 'rid', 'even', 'smart', 'idea', 'game']",0
2599,This is a fun toy but getting the balls to move to the other side does not require much effort from my 1&2 yr old.,"['fun', 'toy', 'getting', 'ball', 'move', 'side', 'require', 'much', 'effort', 'yr', 'old']","['fun', 'toy', 'get', 'ball', 'move', 'side', 'require', 'much', 'effort', 'yr', 'old']",6
2600,"I started using this item yesterday. I have been using it as well as the Neutrogena Rapid Clear Gel, and already, in about 36 hours, my face is reasonably clearer. I have been using the Neutrogena blackout scrub/acne wash for about 6 months now, but it just wasn't able to keep up with my acne, and so far, it seems this can.","['started', 'using', 'item', 'yesterday', 'using', 'well', 'neutrogena', 'rapid', 'clear', 'gel', 'already', 'hour', 'face', 'reasonably', 'clearer', 'using', 'neutrogena', 'blackout', 'scrubacne', 'wash', 'month', 'wasnt', 'able', 'keep', 'acne', 'far', 'seems']","['start', 'use', 'item', 'yesterday', 'use', 'well', 'neutrogena', 'rapid', 'clear', 'gel', 'already', 'hour', 'face', 'reasonably', 'clearer', 'use', 'neutrogena', 'blackout', 'scrubacne', 'wash', 'month', 'wasnt', 'able', 'keep', 'acne', 'far', 'seem']",3
2601,"Junk. It does not hear the yapping pomeranian nor does it hear the booming beast dog, even on full setting. The only way I could activate it was to stomp by it, it seems to respond to the wrong frequency and amplitude. Once activated, it only peaked the pomeranians interest to bark even more.","['junk', 'hear', 'yapping', 'pomeranian', 'hear', 'booming', 'beast', 'dog', 'even', 'full', 'setting', 'way', 'could', 'activate', 'stomp', 'seems', 'respond', 'wrong', 'frequency', 'amplitude', 'activated', 'peaked', 'pomeranian', 'interest', 'bark', 'even']","['junk', 'hear', 'yap', 'pomeranian', 'hear', 'boom', 'beast', 'dog', 'even', 'full', 'set', 'way', 'could', 'activate', 'stomp', 'seem', 'respond', 'wrong', 'frequency', 'amplitude', 'activate', 'peaked', 'pomeranian', 'interest', 'bark', 'even']",0
2602,My little girly dog looks precious in this coat. It's really easy to get on and off her. It's a great value as it is very well made and keeps her warm. It's really easy to launder. I'm glad that I bought it.,"['little', 'girly', 'dog', 'look', 'precious', 'coat', 'really', 'easy', 'get', 'great', 'value', 'well', 'made', 'keep', 'warm', 'really', 'easy', 'launder', 'im', 'glad', 'bought']","['little', 'girly', 'dog', 'look', 'precious', 'coat', 'really', 'easy', 'get', 'great', 'value', 'well', 'make', 'keep', 'warm', 'really', 'easy', 'launder', 'im', 'glad', 'buy']",4
2603,"My six month-old loves this toy. He is obsessed with tags, and this provides him with lots of different things to touch and feel. He loves to chew on the rings. Most importantly, it's light enough for him to pick up on his own. It attaches easily to a stroller or car seat with attaching rings (buy those separately). I would recommend this to anyone with a baby!","['six', 'monthold', 'love', 'toy', 'obsessed', 'tag', 'provides', 'lot', 'different', 'thing', 'touch', 'feel', 'love', 'chew', 'ring', 'importantly', 'light', 'enough', 'pick', 'attache', 'easily', 'stroller', 'car', 'seat', 'attaching', 'ring', 'buy', 'separately', 'would', 'recommend', 'anyone', 'baby']","['six', 'monthold', 'love', 'toy', 'obsess', 'tag', 'provide', 'lot', 'different', 'thing', 'touch', 'feel', 'love', 'chew', 'ring', 'importantly', 'light', 'enough', 'pick', 'attache', 'easily', 'stroller', 'car', 'seat', 'attach', 'ring', 'buy', 'separately', 'would', 'recommend', 'anyone', 'baby']",4
2604,"The only question is, how many people should I buy one for? I don't think of myself as ""mentally ill"" and the arrogant fools who gave this a 1-star rating in the guise of being sensitive or politically correct need a slap of reality.I'm certain they didn't even buy this toy, so what are they doing reviewing it?Don't feel sorry and demand pity for what, despite degrees or whathaveyou, you obviously don't understand and can't accept. So much for compassion!","['question', 'many', 'people', 'buy', 'one', 'dont', 'think', 'mentally', 'ill', 'arrogant', 'fool', 'gave', 'star', 'rating', 'guise', 'sensitive', 'politically', 'correct', 'need', 'slap', 'realityim', 'certain', 'didnt', 'even', 'buy', 'toy', 'reviewing', 'itdont', 'feel', 'sorry', 'demand', 'pity', 'despite', 'degree', 'whathaveyou', 'obviously', 'dont', 'understand', 'cant', 'accept', 'much', 'compassion']","['question', 'many', 'people', 'buy', 'one', 'dont', 'think', 'mentally', 'ill', 'arrogant', 'fool', 'give', 'star', 'rating', 'guise', 'sensitive', 'politically', 'correct', 'need', 'slap', 'realityim', 'certain', 'didnt', 'even', 'buy', 'toy', 'review', 'itdont', 'feel', 'sorry', 'demand', 'pity', 'despite', 'degree', 'whathaveyou', 'obviously', 'dont', 'understand', 'cant', 'accept', 'much', 'compassion']",0
2605,"This is a decent product however after trying at least 3 bottles over a year or so Ive found some don't smell the same as others at all. Must be a shelf life or something ? My real complaint is that the cologne comes out red. Either its red to begin with or the dye on the bottle is tainting it. Its pale red , but red nonetheless.I wish they'd revise that and put a ""best used by"" date or something on it as well.","['decent', 'product', 'however', 'trying', 'least', 'bottle', 'year', 'ive', 'found', 'dont', 'smell', 'others', 'must', 'shelf', 'life', 'something', 'real', 'complaint', 'cologne', 'come', 'red', 'either', 'red', 'begin', 'dye', 'bottle', 'tainting', 'pale', 'red', 'red', 'nonethelessi', 'wish', 'theyd', 'revise', 'put', 'best', 'used', 'date', 'something', 'well']","['decent', 'product', 'however', 'try', 'least', 'bottle', 'year', 'ive', 'find', 'dont', 'smell', 'others', 'must', 'shelf', 'life', 'something', 'real', 'complaint', 'cologne', 'come', 'red', 'either', 'red', 'begin', 'dye', 'bottle', 'taint', 'pale', 'red', 'red', 'nonethelessi', 'wish', 'theyd', 'revise', 'put', 'best', 'use', 'date', 'something', 'well']",2
2606,"I love this toy! It's soft so you know you're baby is safe even if she tries to bump her head on the toy or when she's trying to eat it because she's teething or just like to eat things. It's colorful so you'll get her attention with it. It's educational because of the colors, plus you can use it to coy her to crawl (my baby is in the process of crawling). Plus, when you play with your little one and roll it, it has a tiny bell sound inside. This is a must have for every mothers or first time parents like I am. ADORABLE!","['love', 'toy', 'soft', 'know', 'youre', 'baby', 'safe', 'even', 'try', 'bump', 'head', 'toy', 'shes', 'trying', 'eat', 'shes', 'teething', 'like', 'eat', 'thing', 'colorful', 'youll', 'get', 'attention', 'educational', 'color', 'plus', 'use', 'coy', 'crawl', 'baby', 'process', 'crawling', 'plus', 'play', 'little', 'one', 'roll', 'tiny', 'bell', 'sound', 'inside', 'must', 'every', 'mother', 'first', 'time', 'parent', 'like', 'adorable']","['love', 'toy', 'soft', 'know', 'youre', 'baby', 'safe', 'even', 'try', 'bump', 'head', 'toy', 'shes', 'try', 'eat', 'shes', 'teethe', 'like', 'eat', 'thing', 'colorful', 'youll', 'get', 'attention', 'educational', 'color', 'plus', 'use', 'coy', 'crawl', 'baby', 'process', 'crawl', 'plus', 'play', 'little', 'one', 'roll', 'tiny', 'bell', 'sound', 'inside', 'must', 'every', 'mother', 'first', 'time', 'parent', 'like', 'adorable']",0
2607,2/23/11 UPDATE,['update'],['update'],5
2608,"Purchasing this toy is simply throwing money away. I am astounded at the amount of things breaking on this truck and trailer set, and the companion stable my daughter was given as a gift. The concept is great - the opportunities could have been endless for play if my daughter was not bringing pieces to me one by one from these sets. She is 5 years old and gentle with her toys, but this toy simply can not handle being played with even as intended. It is also beyond repair as screws fall out of the door and can't be re-set due to the angle, mirrors snapped off, hinges broke. We were without receipts for this item or it would have gone back the first day. We have had a much better experience with the Schleich jeep and trailer purchased for her 3 year old sister. Again, these Breyer play accessories are a waste of money being so poorly made.","['purchasing', 'toy', 'simply', 'throwing', 'money', 'away', 'astounded', 'amount', 'thing', 'breaking', 'truck', 'trailer', 'set', 'companion', 'stable', 'daughter', 'given', 'gift', 'concept', 'great', 'opportunity', 'could', 'endless', 'play', 'daughter', 'bringing', 'piece', 'one', 'one', 'set', 'year', 'old', 'gentle', 'toy', 'toy', 'simply', 'handle', 'played', 'even', 'intended', 'also', 'beyond', 'repair', 'screw', 'fall', 'door', 'cant', 'reset', 'due', 'angle', 'mirror', 'snapped', 'hinge', 'broke', 'without', 'receipt', 'item', 'would', 'gone', 'back', 'first', 'day', 'much', 'better', 'experience', 'schleich', 'jeep', 'trailer', 'purchased', 'year', 'old', 'sister', 'breyer', 'play', 'accessory', 'waste', 'money', 'poorly', 'made']","['purchase', 'toy', 'simply', 'throw', 'money', 'away', 'astound', 'amount', 'thing', 'break', 'truck', 'trailer', 'set', 'companion', 'stable', 'daughter', 'give', 'gift', 'concept', 'great', 'opportunity', 'could', 'endless', 'play', 'daughter', 'bring', 'piece', 'one', 'one', 'set', 'year', 'old', 'gentle', 'toy', 'toy', 'simply', 'handle', 'play', 'even', 'intend', 'also', 'beyond', 'repair', 'screw', 'fall', 'door', 'cant', 'reset', 'due', 'angle', 'mirror', 'snap', 'hinge', 'break', 'without', 'receipt', 'item', 'would', 'go', 'back', 'first', 'day', 'much', 'good', 'experience', 'schleich', 'jeep', 'trailer', 'purchase', 'year', 'old', 'sister', 'breyer', 'play', 'accessory', 'waste', 'money', 'poorly', 'make']",0
2609,"Great shipping and service, product was as stated and in perfect condition when it arrived! 5 stars","['great', 'shipping', 'service', 'product', 'stated', 'perfect', 'condition', 'arrived', 'star']","['great', 'shipping', 'service', 'product', 'state', 'perfect', 'condition', 'arrive', 'star']",2
2610,"This is the best curling iron ever. Smooth curls, no frizz, long lasting. Also, ordering from Amazon is fantastic. Placing the order is easy and shipping is always super fast!","['best', 'curling', 'iron', 'ever', 'smooth', 'curl', 'frizz', 'long', 'lasting', 'also', 'ordering', 'amazon', 'fantastic', 'placing', 'order', 'easy', 'shipping', 'always', 'super', 'fast']","['best', 'curling', 'iron', 'ever', 'smooth', 'curl', 'frizz', 'long', 'last', 'also', 'order', 'amazon', 'fantastic', 'placing', 'order', 'easy', 'shipping', 'always', 'super', 'fast']",2
2611,This is the best moisturizer for sensitive skin. I find that this product takes care of some of my skin ailments and produces a better complexion.,"['best', 'moisturizer', 'sensitive', 'skin', 'find', 'product', 'take', 'care', 'skin', 'ailment', 'produce', 'better', 'complexion']","['best', 'moisturizer', 'sensitive', 'skin', 'find', 'product', 'take', 'care', 'skin', 'ailment', 'produce', 'good', 'complexion']",2
2612,"I love the fragrance of this soap, it's long lasting and fresh. It also makes my skin feel nice and smooth not tight like some soaps. I live in a very hard water area too and still get lots of lather.","['love', 'fragrance', 'soap', 'long', 'lasting', 'fresh', 'also', 'make', 'skin', 'feel', 'nice', 'smooth', 'tight', 'like', 'soap', 'live', 'hard', 'water', 'area', 'still', 'get', 'lot', 'lather']","['love', 'fragrance', 'soap', 'long', 'lasting', 'fresh', 'also', 'make', 'skin', 'feel', 'nice', 'smooth', 'tight', 'like', 'soap', 'live', 'hard', 'water', 'area', 'still', 'get', 'lot', 'lather']",2
